Cobelodus,1,1,0,1,?,?,0,0,?,?,0,0,?,?,?,?,?,1,0,-,0,1,?,-,2,?,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,?,-,?,?,-,-,-,-,-,-,0,-,0,-,-,-,-,-,1,0,-,1,0,0,?,1,?,?,?,?,?,0,1,1,1,1,1,1,1,?,0,-,-,-,0,0,-,-,-,-,-,-,0,-,-,-,1,1,1,?,0,0,1,0,0,1,0,1,?,0,1,0,1,?,1,?,?,0,1,1,?,?,?,1,0,1,?,?,0,1,1,1,?,0,1,0,-,1,1,1,?,1,?,0,1,0,?,0,0,?,1,?,0,?,0,0,0,0,0,2,0,0,?,?,?,?,?,?,?,?,1,?,?,?,?,?,1,?,1,1,?,?,0,?,?,?,?,?,0,0,1,0,1,1,?,?,0,1,?,0,?,0,0,0,-,0,1,-,-,-,-,0,-,1,-,0,0,1,0,1,1,1,2,1,1,0,0,1,0,1,0,0,0,0,0,-,0,1,0,0,-,1,1,0,-,-,-,0,0,-,0,0,-,0,-,-,-,0
Coccosteus,0,0,0,0,?,?,0,?,?,0,?,-,?,?,0,?,?,1,0,-,-,?,?,3,0,-,1,0,?,0,1,0,1,0,1,1,1,1,1,-,?,0,0,-,0,-,?,0,-,0,0,0,1,1,1,1,0,-,-,-,-,-,0,0,-,0,?,?,?,?,?,?,?,?,?,?,1,0,0,-,-,-,-,-,0,-,-,1,1,1,0,0,0,-,-,-,1,0,0,?,?,?,0,0,?,?,-,-,0,0,0,0,0,0,1,?,?,?,1,?,?,0,1,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,0,-,1,0,0,0,0,0,1,0,?,?,?,?,?,?,?,?,?,2,?,0,?,?,1,0,?,?,0,0,0,0,-,-,-,1,1,0,0,0,0,-,-,-,0,1,-,0,0,-,0,0,1,0,0
Cowralepis,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,-,-,?,?,2,0,-,0,0,?,0,1,0,1,1,1,0,1,1,-,-,?,?,0,-,0,-,?,0,-,1,0,1,1,1,1,1,0,-,-,-,-,-,0,0,-,0,?,?,0,0,1,?,?,?,?,?,1,0,0,-,-,-,-,-,0,-,-,1,1,1,0,0,0,0,-,0,1,0,1,?,0,?,?,-,?,-,-,0,0,0,?,0,0,0,?,?,?,?,?,?,?,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0,0,-,1,0,0,0,1,0,1,?,?,?,?,?,?,?,?,0,1,?,?,?,?,?,1,0,0,1,0,0,0,0,-,-,-,-,0,-,0,0,0,-,-,-,0,1,-,0,0,-,0,0,?,?,0
Culmacanthus,?,0,0,0,1,?,0,-,?,?,0,0,1,0,?,?,0,0,0,0,0,?,?,1,1,1,-,-,-,-,?,-,-,-,-,-,-,?,1,1,-,-,-,-,1,-,?,?,-,-,-,?,?,-,0,-,0,-,-,-,-,-,0,0,-,?,?,?,?,?,?,?,?,?,?,?,0,?,-,-,-,-,-,?,0,-,-,-,?,0,-,-,-,-,-,-,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,1,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,-,1,-,0,-,1,0,1,1,0,0,?,0,?,?,?,0,?,?,1,0,0,-,0,0,0,1,0,?,?,?,1,0,?,0,1,0,0,0,1,1,0,0,?,1,0,1,0,0,0
Damocles,1,0,0,1,1,?,0,0,0,?,0,0,?,?,?,?,1,1,0,-,0,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,0,-,-,-,-,?,-,-,0,-,0,-,-,-,-,-,0/1,0,-,1,?,0,?,?,?,?,?,?,?,?,1,1,1,1,1,?,1,0,0,-,-,-,0,0,-,-,-,-,-,-,0,-,-,-,1,1,1,?,0,?,?,0,0,?,0,?,?,0,1,0,?,1,1,?,?,0,1,1,?,?,0,1,1,?,?,?,?,1,?,?,?,?,?,0,-,1,1,?,0,?,?,0,1,?,?,?,?,?,1,?,?,1,?,0,0,0,0,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,0,0,?,0,?,?,?,1,?,?,?,?,0,0,0,1,0,0,1,-,-,-,-,0,-,1,-,0,0,1,0,1,?,1,2,?,?,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-,1,2,1,1,0,1,0,0,-,0,0,1,0,0,0,0,0
Debeerius,1,1,0,1,1,1,0,0,0,?,0,0,?,?,?,?,0,1,0,-,0,0,-,-,2,?,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,?,?,-,-,-,-,-,-,0,-,0,-,-,-,-,-,0,0,-,0,0,0,?,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,-,-,-,0,0,-,-,-,-,-,-,0,-,-,-,0,1,1,-,0,-,-,1,0,?,1,1,0,0,1,?,0,?,0,0,?,1,-,-,?,?,0,1,1,?,?,1,?,1,1,?,?,?,?,0,-,?,?,?,0,2,?,0,-,?,?,0,?,?,1,0,-,1,?,0,0,0,0,2,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,?,?,0,-,0,-,0,0,0,0,0,?,?,?,1,1,?,?,?,?,?,0,0,-,0,1,-,-,-,-,0,-,1,-,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,-,0,0,1,0,1,0,0,0
Dicksonosteus,0,0,0,0,1,0,0,?,1,?,0,0,?,?,?,?,?,?,?,?,1,1,0,?,0,-,1,0,?,0,0,0,1,0,0,1,1,1,1,-,0,0,0,-,0,-,?,0,-,1,0,0,1,1,1,0,0,-,-,-,-,-,0,0,-,0,?,?,?,?,?,?,?,?,?,?,1,?,0,-,-,-,-,-,0,-,-,1,1,1,0,0,0,-,-,-,1,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,-,0,0,-,0,-,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,0,0,0,0,0,0,0,0,1,0,0,0,0,?,?,?,?,1,0,0,0,0,0,1,0,0,-,-,-,-,-,1,0,1,?,?,?,?,?,?,?,?,?,?,0,0,?,-,?,?,?,?,?,?,?,0,-,-,-,?,1,-,0,0,-,?,0,1,-,0
Diplacanthus,0,1,0,0,1,?,0,-,1,1,0,0,0,0,?,1,0,0,0,0,0,1,1,?,1,0,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,?,-,0,?,-,-,-,?,-,-,0,-,0,-,-,-,-,-,0,0,-,?,?,?,?,?,?,?,?,?,?,?,0,?,-,-,-,-,-,-,0,-,-,-,1,1,-,-,-,-,-,-,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,1,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,1,1,-,0,-,1,1,1,1,0,0,0,1,?,?,?,0,?,?,1,0,0,0,0,0,0,1,0,?,?,0,1,0,?,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0
Diplodoselache,1,1,0,1,1,1,0,0,1,0,0,0,0,1,?,1,?,1,0,-,0,0,-,-,1,?,-,-,-,-,?,-,-,-,?,-,-,-,0,0,-,-,-,-,?,-,?,-,-,-,-,-,?,-,0,-,0,-,-,-,-,-,?,0,-,1,?,?,?,?,?,?,?,?,?,?,1,?,1,1,1,1,1,1,0,-,-,-,0,0,-,-,-,-,-,-,0,-,-,-,1,1,1,?,0,0,0,0,?,?,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,-,0,1,-,-,-,-,-,-,1,-,0,0,1,0,1,?,1,2,1,?,0,0,1,0,1,0,0,0,0,2,0,-,-,-,1,0,1,0,1,-,2,0,0,0,-,0,0,1,0,0,0,1,0
Doliodus,0,1,0,1,1,?,0,0,1,0,0,0,0,?,?,?,?,1,-,-,0,?,?,-,1,?,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,?,?,-,-,-,-,-,-,0,-,0,-,-,-,-,-,1,0,-,1,?,?,?,0,?,?,?,?,?,?,1,?,1,0,-,-,1,0,0,-,-,-,0,0,-,-,-,-,-,-,0,-,-,-,1,1,?,?,?,?,?,0,0,?,0,1,0,0,1,0,1,?,1,0,?,0,1,1,?,?,0,0,0,?,?,0,0,1,?,1,0,-,0,?,0,0,1,0,?,?,?,0,1,?,?,0,0,?,1,0,0,?,0,0,0,0,0,2,0,0,0,1,?,?,?,?,-,1,1,?,?,?,?,?,?,?,?,?,0,?,0,1,0,0,0,?,0,0,1,0,1,?,?,0,0,0,0,0,-,0,?,?,?,?,?,-,-,-,-,0,-,1,-,0,?,?,0,1,0,1,2,0,0,0,0,?,?,?,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0,1,1,?,1,1,1,0,0
Dwykaselachus,1,1,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-,1,?,-,-,-,-,-,-,-,-,?,-,-,-,0,?,-,-,-,-,?,-,-,?,-,-,-,-,-,-,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,-,-,?,?,?,?,?,?,?,-,-,0,-,-,-,?,?,?,?,?,?,?,0,?,?,?,?,?,?,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,-,1,1,1,0,1,1,0,1,0,2,0,0,0,1,1,0,?,0,0,0,0,0,2,0,0,0,1,0,1,1,1,-,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,?,?,?,?,?,-,-,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-,?,?,?,?,?,?,?,?,?,?,?,?,?
Egertonodus,1,1,0,1,1,1,0,0,?,?,0,0,0,?,1,1,?,1,0,-,0,0,-,-,?,?,-,-,-,-,-,-,-,-,-,-,-,-,0,?,-,-,-,-,-,-,?,?,-,-,-,-,-,-,0,-,0,-,-,-,-,-,1,0,-,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,-,-,-,0,0,-,-,-,-,-,-,0,-,-,-,0,1,1,0,0,0,2,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,2,1,1,0,1,0,0,1,0,0,1,1,1,0,?,0,0,-,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,-,0,1,-,-,-,-,0,-,1,-,0,0,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,-,0,0,1,0,1,0,1,1
Entelognathus,0,0,0,?,?,?,?,?,?,?,0,0,0,1,?,?,?,?,?,?,?,1,0,1,0,-,1,0,?,0,0,0,1,-,0,0,1,1,1,-,0,0,0,0,0,0,?,0,?,?,0,1,?,-,1,1,1,0,1,0,0,1,0,1,?,0,?,?,?,?,?,?,?,?,?,?,1,?,0,-,-,-,-,-,0,-,-,-,1,1,1,1,0,0,0,0,?,?,?,?,0,1,1,-,?,-,-,0,0,?,0,0,-,0,1,0,0,?,1,0,?,0,1,?,?,?,0,?,?,?,?,?,0,0,?,?,?,-,0,0,-,?,?,?,?,?,?,?,?,?,1,?,1,?,1,0,0,0,1,1,0,?,0,2,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,?,?,?,0,1,0,?,?,?,0,?,?,?,?,0,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,N,N,?,?,?,?,?,?,?,?,?,?,-,?,?,?,1,0,0,0,?,?,0,0,0,0
Falcatus,1,0,0,1,1,?,0,0,0,?,0,0,?,?,?,?,1,1,0,-,0,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,0,-,-,-,-,?,-,-,0,-,0,-,-,-,-,-,0/1,0,-,1,0,0,0,1,0,?,1,1,?,0,1,1,1,1,1,?,1,0,0,-,-,-,0,0,-,-,-,-,-,-,0,-,-,-,1,1,1,?,0,0,1,0,0,?,0,1,1,0,1,0,1,1,1,0,?,0,1,1,1,?,0,1,1,?,?,?,?,1,1,?,?,?,?,0,-,1,1,?,0,?,1,0,1,?,?,0,?,?,1,?,0,1,?,0,0,0,0,2,0,0,0,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,1,?,?,0,1,0,?,?,?,0,0,1,0,?,?,?,1,0,1,?,?,0,0,0,1,0,0,1,-,-,-,-,0,-,1,-,0,0,1,0,1,?,1,2,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,-,1,2,1,1,0,1,0,0,-,0,0,1,0,0,0,0,0
Gemuendina,?,0,?,0,?,?,?,0,1,0,0,0,1,0,0,0,0,1,?,0,0,1,1,?,0/1,0,1,0,-,-,?,0,0,-,-,?,0,1,1,0,0,0,0,-,-,-,0,0,?,?,0,?,?,?,1,0,0,0,-,-,-,-,0,0,-,?,?,?,?,?,?,?,?,?,?,?,1,?,0,-,-,-,-,-,0,-,-,1,1,?,0,0,0,-,-,0,?,?,?,?,0,?,0,?,-,-,0,0,0,?,?,?,?,?,0,?,?,0,1,?,0,0,0,?,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-,?,-,?,?,-,0,?,?,?,?,1,?,?,?,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,0,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,1,?,?,?,?,0,0,0,1,0,1,?,?,?,?,?,?,?,1,0,0,0,-,0,0,-,1,0,0,0,0,0,0,-,0,-,-,-,0,-,?,0,1,0,-,0,0,1,-,0,0,?,?,0,1,-,?
Gladbachus,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,-,-,0,1,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,?,?,-,-,-,?,-,-,0,-,0,-,-,-,-,-,1,0,-,1,0,0,0,0,1,0,0,1,1,?,1,1,0,-,0,0,-,-,0,-,-,-,0,0,-,-,-,-,-,-,0,-,-,-,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,?,0,1,0,?,0,1,0,?,?,0,?,?,?,?,?,?,0,?,?,?,?,0,?,?,0,1,0,?,?,?,0,1,?,?,0,0,?,1,0,0,?,0,0,0,0,0,?,0,0,0,0,?,?,?,?,?,1,1,?,?,0,?,0,?,?,0,?,0,?,0,1,0,0,0,0,?,0,1,0,1,?,?,0,?,?,0,0,0,0,0,0,-,0,1,-,-,-,-,0,-,1,-,0,?,?,0,1,?,?,?,?,?,?,?,1,?,?,?,?,?,0,1,-,0,0,?,?,?,?,?,0,-,-,-,?,?,-,0,0,-,0,-,-,-,0
Guiyu,0,0,1,0,1,1,?,?,1,0,1,1,0,1,0,0,2,0,?,?,1,?,?,1,0,-,1,0,0,1,0,0,1,0,?,?,0,1,1,-,1,0,1,0/1,1,1,?,0,?,0,0,1,?,-,0,0,1,1,1,0,0,1,0,1,0,0,?,?,?,?,?,?,?,?,?,?,1,?,1,-,0,0,0,-,0,-,-,0,1,0,1,1,1,0,?,1,1,0,1,0,?,?,?,?,?,?,-,0,0,0,0,0,0,0,1,1,0,?,1,0,?,0,1,0,?,?,0,1,0,?,1,?,?,1,?,0,0,1,?,?,?,?,?,?,?,?,?,?,-,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,?,1,0,1,0,0,-,-,-,-,?,?,?,1,?,?,?,?,?,1,0,?,?,0,0,0,1,0,?,?,0,1,0,?,?,1,0,0,0,?,1,0,0,0,0,0,1,0,0,0
Gyracanthides,0,0,0,0,1,0/1,?,-,1,0,0,0,?,1,1,?,1,?,?,?,0,?,?,3,?,?,?,?,?,?,?,?,?,?,?,-,-,-,0,?,-,-,-,-,-,-,?,?,-,-,-,?,?,-,0,-,0,-,-,-,-,-,?,0,-,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,-,-,-,0,-,1,0,0,0,?,1,1,1,?,?,?,?,?,?,1,?,?,?,?,0,?,1,0,?,?,0,1,0,?,0,1,?,0,0,1,1,0,0,1,1,0,1,1,0,?
Halimacanthodes,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,?,?,?,?,?,?,?,?,-,1,?,-,-,-,-,-,-,-,-,?,-,-,-,0,0,-,-,-,-,-,-,?,?,-,-,-,?,?,-,0,-,1,0,1,1,1,0,?,0,-,1,?,?,?,?,?,0,?,?,1,?,?,0,0,-,-,-,-,-,0,-,-,-,0,?,?,?,?,-,-,-,?,?,?,-,?,?,?,?,?,?,?,?,?,1,0,0,0,0,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,-,-,-,-,0,-,1,1,1,0,0,0,1,0,?,?,?,?,?,?,?,?,?,?,?,0,0,?,?,?,?,?,1,0,?,?,?,?,?,?,1,1,0,0,?,?,0,1,0,?,?
Hamiltonichthys,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,-,0,0,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,?,?,-,-,-,-,-,-,0,-,0,-,-,-,-,-,1,0,-,1,0,?,?,?,?,?,?,?,?,1,1,1,1,1,0,0,1,0,0,-,-,-,0,0,-,-,-,-,-,-,0,-,-,-,0,1,1,?,0,0,?,0,0,1,0,?,?,0,1,0,1,?,1,?,?,0,1,?,?,?,0,1,0,?,?,?,0,1,?,?,?,?,0,?,?,?,?,?,?,?,?,1,?,?,?,0,0,?,1,0,?,?,0,0,0,?,?,2,0,0,?,?,?,?,?,?,?,1,1,?,?,?,?,?,0,?,?,1,0,?,0,1,0,?,?,?,0,0,0,0,1,?,?,?,?,?,?,1,?,0,0,0,-,0,1,-,-,-,-,0,-,1,-,0,0,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,?,0,0,0,-,0,0,1,0,1,0,1,1
Helodus,1,1,0,1,1,?,0,0,0,0,0,0,?,?,1,1,?,1,-,-,0,0,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,?,?,-,-,-,-,-,-,0,-,0,-,-,-,-,-,0,0,-,0,?,?,?,?,?,?,?,?,?,?,1,?,1,0/1,0,0,1,0,0,-,-,-,0,0,-,-,-,-,-,-,0,-,-,-,-,1,1,-,-,-,-,1,0,1,1,0,1,1,1,0,0,?,?,0,?,1,-,-,?,?,0,1,?,?,?,?,0,1,1,?,?,?,0,?,?,?,1,?,?,?,?,?,-,0,?,?,0,?,1,0,-,?,0,0,?,?,0,2,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,-,?,?,0,0,0,0,0,1,?,?,0,0,1,?,?,?,0,0,?,?,1,1,-,-,-,-,0,-,1,-,0,0,1,0,1,0,1,1,1,0,0,0,1,0,?,?,0,0,0,1,0,0,0,1,0,-,0,0,1,1,0,0,0,0,-,0,0,1,0,0,0,0,0
Homalacanthus,0,0,0,0,?,?,0,-,?,?,0,0,1,0,?,?,1,0,?,0,0,1,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,0,?,-,-,-,?,-,-,0,-,1,0,1,2,-,-,0,0,-,?,?,?,?,?,?,?,?,?,?,?,0,?,-,-,-,-,-,-,0,-,-,-,0,0,-,-,-,-,-,-,0,-,-,?,1,1,?,?,0,1,0,0,0,?,0,?,0,0,1,?,?,?,1,?,?,?,1,?,?,?,0,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,1,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,1,-,-,-,-,0,-,1,1,1,0,0,0,?,1,?,?,?,0,?,?,1,0,-,?,0,0,0,0,0,-,-,-,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0
Homalodontus,1,1,0,1,1,?,0,0,1,?,0,0,?,?,?,?,?,1,0,-,0,0,-,-,1,?,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,?,-,?,?,-,-,-,-,-,-,0,-,0,-,-,-,-,-,1,0,-,1,?,0,?,?,?,?,?,?,?,?,1,?,1,1,0,0,1,?,0,-,-,-,0,0,-,-,-,-,-,-,0,-,-,-,1,1,1,?,0,0,0/2,0,?,?,0,?,0,0,1,?,1,0,1,?,?,0,1,1,?,?,0,1,0,?,?,?,?,1,?,?,?,?,?,?,?,0,?,0,?,?,?,0,1,?,?,?,?,?,1,0,?,?,0,0,?,1,?,2,?,0,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,?,1,1,?,1,1,?,?,0,?,?,?,?,?,?,?,?,?,?,0,?,0,0,-,0,1,-,-,-,?,0,-,1,-,?,0,0,?,1,0,?,?,?,0,0,?,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,-,0,?,1,0,1,?,0,0
Iniopera,1,1,0,1,1,?,0,0,0,0,0,0,?,?,?,?,?,1,-,-,0,?,?,-,2,?,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,?,?,-,-,-,-,-,-,0,-,0,-,-,-,-,-,0,0,-,0,?,?,?,?,?,?,?,?,?,?,1,0,1,0,0,0,1,0,1,0,0,-,0,0,-,-,-,-,-,-,0,-,-,-,?,1,1,-,-,-,-,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,-,-,?,0,1,1,0,0,1,0,0,1,1,-,2,-,0,0,-,1,1,1,0,0,0,0,-,0,2,0,0,0,1,0,-,?,0,0,0,0,0,2,0,0,0,1,1,0,?,1,-,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,?,0,1,0,0,?,?,0,1,-,-,-,-,0,-,1,-,0,0,1,0,1,0,0,0,-,0,0,-,1,0,1,0,0,0,0,0,-,-,-,-,0,-,1,2,0,-,-,-,0,0,-,0,0,-,0,-,-,-,0
Ischnacanthus,0,0,0,0,?,?,0,0,1,?,0,0,1,0,?,?,0,0,?,0,0,0,?,3,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,0,?,-,-,-,-,-,-,0,-,1,-,1,0,1,1,0,0,-,0,0,1,?,?,?,?,?,?,?,?,1,?,1,0,-,-,0,-,0,-,-,1,1,1,-,-,-,-,-,-,0,-,-,?,1,1,?,1,0,0,?,?,0,1,0,0,0,0,?,?,?,?,1,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,-,-,-,-,0,-,1,1,1,0,0,1,?,1,?,?,?,0,?,?,1,0,0,0,0,0,0,1,0,?,?,0,1,0,?,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0
Jagorina,0,0,0,0,?,?,0,?,1,0,0,0,1,0,0,0,0,?,?,?,?,1,1,?,0/1,0,1,0,-,-,?,0,0,-,-,0,0,1,1,?,0,?,0,-,-,-,0,0,?,?,0,?,?,?,1,0,0,0,-,-,-,-,0,0,-,0,?,?,?,?,?,?,?,?,?,?,1,?,0,-,-,-,-,-,0,-,-,1,?,?,0,0,0,-,-,0,0,-,-,?,0,?,0,?,-,-,0,0,?,0,?,?,0,?,0,?,0,0,?,?,0,0,0,?,?,?,0,0,0,1,1,?,0,0,?,?,?,?,0,0,?,0,1,-,0,-,0,?,-,0,0,0,?,0,1,0,?,0,1,1,0,0,0,2,0,0,0,?,?,?,?,0,?,?,1,0,?,0,?,?,0,?,0,?,0,?,0,-,-,-,-,-,0,0,0,0,-,0,0,0,?,0,0,0,-,1,?,?,?,1,0,0,0,1,0,1,0,?,?,?,?,?,?,1,0,0,?,?,?,0,-,?,?,?,?,?,0,0,?,?,?,?,?,?,?,?,?,?,?,-,?,?,1,?,0,?,?,?,0,1,-,0
